Frequency (Hz)	Level (dB)
1038.085938	-72.722183
1039.062500	-72.369431
1040.039062	-72.596992
1041.015625	-72.586517
1041.992188	-72.030746
1042.968750	-72.188789
1043.945312	-72.264374
1044.921875	-71.848503
1045.898438	-71.732254
1046.875000	-72.229500
1047.851562	-72.472794
1048.828125	-72.708534
1049.804688	-72.274239
1050.781250	-70.816566
1051.757812	-71.253677
1052.734375	-71.608597
1053.710938	-71.348846
1054.687500	-71.244080
1055.664062	-71.174820
1056.640625	-71.581512
1057.617188	-71.194412
1058.593750	-71.502686
1059.570312	-70.901649
1060.546875	-71.819595
1061.523438	-71.059265
1062.500000	-71.317154
1063.476562	-71.813881
1064.453125	-70.884201
1065.429688	-70.527382
1066.406250	-71.718895
1067.382812	-69.969353
1068.359375	-70.466339
1069.335938	-70.217300
1070.312500	-70.529480
1071.289062	-70.663979
1072.265625	-70.605453
1073.242188	-70.533508
1074.218750	-70.026749
1075.195312	-69.238731
1076.171875	-69.960663
1077.148438	-69.481461
1078.125000	-69.791862
1079.101562	-69.223373
1080.078125	-68.237312
1081.054688	-69.468407
1082.031250	-69.507790
1083.007812	-68.812355
1083.984375	-69.183540
1084.960938	-69.968735
1085.937500	-68.413132
1086.914062	-68.546776
1087.890625	-69.011612
1088.867188	-68.811943
1089.843750	-67.435760
1090.820312	-67.436172
1091.796875	-68.003838
1092.773438	-68.142731
1093.750000	-68.322800
1094.726562	-67.089401
1095.703125	-66.806610
1096.679688	-67.454788
1097.656250	-67.230072
1098.632812	-67.235710
1099.609375	-67.053032
1100.585938	-67.337181
1101.562500	-66.033394
1102.539062	-65.583061
1103.515625	-66.062744
1104.492188	-66.527145
1105.468750	-65.535522
1106.445312	-65.250397
1107.421875	-65.515411
1108.398438	-64.919182
1109.375000	-64.608673
1110.351562	-64.370743
1111.328125	-65.237236
1112.304688	-64.405846
1113.281250	-64.766945
1114.257812	-63.325493
1115.234375	-63.167789
1116.210938	-63.794895
1117.187500	-63.681469
1118.164062	-64.475433
1119.140625	-63.828571
1120.117188	-62.870514
1121.093750	-61.977798
1122.070312	-62.351200
1123.046875	-62.412510
1124.023438	-61.314125
1125.000000	-61.569302
1125.976562	-61.192974
1126.953125	-60.751301
1127.929688	-60.892223
1128.906250	-60.402431
1129.882812	-60.984692
1130.859375	-60.179596
1131.835938	-60.170353
1132.812500	-59.302532
1133.789062	-58.873196
1134.765625	-60.000896
1135.742188	-57.440437
1136.718750	-57.864059
1137.695312	-59.389435
1138.671875	-57.861759
1139.648438	-57.930008
1140.625000	-58.723125
1141.601562	-58.235085
1142.578125	-58.183273
1143.554688	-57.707630
1144.531250	-58.953865
1145.507812	-58.442024
1146.484375	-56.806553
1147.460938	-57.854153
1148.437500	-57.520390
1149.414062	-58.246803
1150.390625	-58.668232
1151.367188	-58.211697
1152.343750	-58.622475
1153.320312	-58.385132
1154.296875	-58.650902
1155.273438	-58.791897
1156.250000	-59.338589
1157.226562	-58.883518
1158.203125	-60.227715
1159.179688	-60.495331
1160.156250	-60.800404
1161.132812	-60.850815
1162.109375	-61.282288
1163.085938	-61.932526
1164.062500	-62.898460
1165.039062	-62.623123
1166.015625	-62.847614
1166.992188	-62.436485
1167.968750	-62.622101
1168.945312	-63.594070
1169.921875	-62.809113
1170.898438	-64.303223
1171.875000	-63.366123
1172.851562	-63.507126
1173.828125	-64.517548
1174.804688	-64.515099
1175.781250	-64.783928
1176.757812	-64.187500
1177.734375	-64.750847
1178.710938	-65.692955
1179.687500	-64.858604
1180.664062	-64.838806
1181.640625	-66.146118
1182.617188	-65.493507
1183.593750	-66.331535
1184.570312	-66.091789
1185.546875	-67.339737
1186.523438	-67.135971
1187.500000	-67.206879
1188.476562	-67.018913
1189.453125	-66.734512
1190.429688	-66.718430
1191.406250	-67.342255
1192.382812	-67.757706
1193.359375	-67.802261
1194.335938	-68.478844
1195.312500	-67.459015
1196.289062	-68.462204
1197.265625	-68.167175
1198.242188	-68.250084
1199.218750	-68.596298
1200.195312	-68.195763
1201.171875	-68.469330
1202.148438	-69.508308
1203.125000	-69.030884
1204.101562	-68.957344
1205.078125	-68.918831
1206.054688	-69.405235
1207.031250	-69.624237
1208.007812	-69.743187
1208.984375	-71.038376
1209.960938	-69.478012
1210.937500	-69.498871
1211.914062	-69.765457
1212.890625	-69.440323
1213.867188	-69.530678
