Frequency (Hz)	Level (dB)
1136.718750	-64.457466
1137.695312	-65.990028
1138.671875	-64.351486
1139.648438	-64.408546
1140.625000	-65.085686
1141.601562	-64.435135
1142.578125	-64.221954
1143.554688	-63.631966
1144.531250	-64.601677
1145.507812	-63.744469
1146.484375	-61.839031
1147.460938	-62.561558
1148.437500	-61.880508
1149.414062	-62.152737
1150.390625	-62.238712
1151.367188	-61.350269
1152.343750	-61.197506
1153.320312	-60.505379
1154.296875	-60.396858
1155.273438	-59.959244
1156.250000	-60.198727
1157.226562	-59.162716
1158.203125	-60.131107
1159.179688	-59.866676
1160.156250	-59.840206
1161.132812	-59.421822
1162.109375	-59.469456
1163.085938	-59.805000
1164.062500	-60.406097
1165.039062	-59.844170
1166.015625	-59.942333
1166.992188	-59.297451
1167.968750	-59.292614
1168.945312	-60.209988
1169.921875	-59.233795
1170.898438	-60.663544
1171.875000	-59.766613
1172.851562	-59.950142
1173.828125	-60.941429
1174.804688	-61.035854
1175.781250	-61.318508
1176.757812	-60.808075
1177.734375	-61.181187
1178.710938	-62.336441
1179.687500	-61.637318
1180.664062	-61.586212
1181.640625	-62.967148
1182.617188	-62.461639
1183.593750	-63.430492
1184.570312	-63.262794
1185.546875	-64.565147
1186.523438	-64.611298
1187.500000	-64.600418
1188.476562	-64.466835
1189.453125	-64.291771
1190.429688	-64.466415
1191.406250	-65.120781
1192.382812	-65.591148
1193.359375	-65.781410
1194.335938	-66.494904
1195.312500	-65.611588
1196.289062	-66.735413
1197.265625	-66.365425
1198.242188	-66.482491
1199.218750	-67.023575
1200.195312	-66.563896
1201.171875	-66.970764
1202.148438	-67.943703
1203.125000	-67.578590
1204.101562	-67.786583
1205.078125	-67.606293
1206.054688	-68.108955
1207.031250	-68.533806
1208.007812	-68.635651
1208.984375	-69.928360
1209.960938	-68.483284
1210.937500	-68.478661
1211.914062	-68.845795
1212.890625	-68.557182
1213.867188	-68.594711
